,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.46980392156862744,0.13254901960784313,0.0,0.13254901960784313,0.0,0.0,0.13254901960784313,0.13254901960784313
frontalpole-rh,0.061882094470889784,0.3409007689491029,0.01867447821310875,0.0710362504577078,0.0,0.0,0.205785426583669,0.3017209813255218
fusiform-lh,0.0,0.029445727482678985,0.5669745958429562,0.0,0.29734411085450346,0.07678983833718245,0.0,0.029445727482678985
insula-rh,0.10555902560899438,0.11992504684572143,0.0,0.4797001873828857,0.023735165521549032,0.023735165521549032,0.12367270455965022,0.12367270455965022
isthmuscingulate-rh,0.0,0.0,0.28359846407021394,0.020844761382336808,0.48985189248491495,0.2057048820625343,0.0,0.0
parahippocampal-rh,0.0,0.0,0.10142749812171299,0.028549962434259956,0.28625093914350114,0.5837716003005259,0.0,0.0
rostralanteriorcingulate-lh,0.07788018433179723,0.25622119815668204,0.0,0.0912442396313364,0.0,0.0,0.3046082949308756,0.27004608294930876
rostralanteriorcingulate-rh,0.06313036981695928,0.3055659320134479,0.01905117669032499,0.07396339185655584,0.0,0.0,0.22039596563317146,0.31789316398954054
