,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,insula-rh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.443796835970025,0.005828476269775187,0.13863447127393838,0.14363030807660282,0.020815986677768527,0.026228143213988343,0.08784346378018318,0.13322231473771856
frontalpole-rh,0.00517464424320828,0.3898231996550237,0.037516170763260026,0.0685640362225097,0.27382492453643814,0.0,0.17076326002587322,0.054333764553686936
insula-lh,0.13670886075949368,0.03755274261603375,0.490295358649789,0.04725738396624472,0.05147679324894515,0.0459915611814346,0.09240506329113925,0.09831223628691983
insula-rh,0.14866581956797967,0.06734434561626429,0.045743329097839895,0.3634053367217281,0.047861075815332485,0.11181702668360864,0.16730199068191445,0.047861075815332485
paracentral-lh,0.02090747330960854,0.2851423487544484,0.052935943060498224,0.050266903914590745,0.3447508896797153,0.0,0.16814946619217083,0.07784697508896797
parahippocampal-rh,0.04772079772079772,0.0,0.07336182336182336,0.1908831908831909,0.0,0.6816239316239316,0.00641025641025641,0.0
rostralanteriorcingulate-lh,0.0797592174567344,0.1489841986455982,0.08201655379984951,0.1489841986455982,0.14258841234010533,0.0026335590669676447,0.28254326561324306,0.11249059443190369
rostralanteriorcingulate-rh,0.15881763527054107,0.06412825651302605,0.11823647294589178,0.05561122244488978,0.08917835671342686,0.0,0.15030060120240482,0.3637274549098196
