,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3062215477996965,0.13566009104704096,0.1204855842185129,0.0,0.08892261001517451,0.07830045523520486,0.1408194233687405,0.12959028831562974
frontalpole-rh,0.16945996275605213,0.31769087523277467,0.04357541899441341,0.0,0.04357541899441341,0.05772811918063315,0.1851024208566108,0.18286778398510242
fusiform-lh,0.13428857047650783,0.03898700433188937,0.3185604798400533,0.04665111629456848,0.14928357214261911,0.14461846051316227,0.07997334221926025,0.08763745418193936
insula-rh,0.0,0.0,0.14963119072708114,0.7270811380400422,0.0,0.1232876712328767,0.0,0.0
isthmuscingulate-rh,0.09377960214714241,0.03694347963372276,0.14335333122829175,0.0,0.3043890116829807,0.22229239027470793,0.08967477107672876,0.10956741395642564
parahippocampal-rh,0.08073959938366718,0.04776579352850539,0.1362095531587057,0.03543913713405239,0.21694915254237288,0.27673343605546996,0.08751926040061633,0.11864406779661017
rostralanteriorcingulate-lh,0.14212586570310148,0.14905149051490515,0.07347184582956941,0.0,0.08551641071966275,0.08551641071966275,0.2643781993375489,0.19993977717554953
rostralanteriorcingulate-rh,0.12835644732959575,0.14488049572145176,0.07878430215402774,0.0,0.10239008557096489,0.11330776040129832,0.19651814694600178,0.2357627618766598
