,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0234375,0.0,0.03125,0.03125,0.03125,0.0,0.03125,0.0,0.03125,0.03125,0.015625,0.0,0.03125,0.03125,0.0,0.0,0.03125,0.0234375,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.015625,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0234375,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0234375,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.03125,0.03125,0.0,0.03125,0.03125,0.0
F7,0.0,0.0,0.04529616724738676,0.0,0.0,0.0,0.041811846689895474,0.0,0.03832752613240418,0.0,0.0,0.0,0.0,0.0,0.0,0.04529616724738676,0.03832752613240418,0.0,0.0,0.04878048780487805,0.041811846689895474,0.0,0.0,0.0,0.0,0.0,0.027874564459930314,0.017421602787456445,0.0,0.041811846689895474,0.04529616724738676,0.0,0.027874564459930314,0.03832752613240418,0.0,0.03832752613240418,0.0,0.03832752613240418,0.0,0.0313588850174216,0.03832752613240418,0.04529616724738676,0.0,0.027874564459930314,0.0,0.0,0.0,0.0,0.0,0.041811846689895474,0.03484320557491289,0.03832752613240418,0.041811846689895474,0.0,0.0,0.04878048780487805,0.0,0.0,0.027874564459930314,0.0,0.006968641114982578,0.041811846689895474
FT9,0.0,0.005050505050505051,0.0,0.04713804713804714,0.05218855218855219,0.006734006734006734,0.0,0.04208754208754209,0.0,0.05218855218855219,0.037037037037037035,0.003367003367003367,0.0,0.03367003367003367,0.006734006734006734,0.0,0.0,0.03872053872053872,0.005050505050505051,0.0,0.0,0.026936026936026935,0.025252525252525252,0.025252525252525252,0.04882154882154882,0.020202020202020204,0.003367003367003367,0.0016835016835016834,0.016835016835016835,0.0,0.0,0.05218855218855219,0.0,0.0,0.005050505050505051,0.0,0.018518518518518517,0.0,0.02861952861952862,0.0,0.0,0.0,0.037037037037037035,0.0,0.04377104377104377,0.005050505050505051,0.0,0.018518518518518517,0.03872053872053872,0.0,0.0,0.0,0.0,0.04713804713804714,0.02356902356902357,0.0,0.05218855218855219,0.05218855218855219,0.0016835016835016834,0.05218855218855219,0.025252525252525252,0.0
FC5,0.0,0.0045662100456621,0.0,0.0471841704718417,0.0593607305936073,0.0060882800608828,0.0015220700152207,0.0380517503805175,0.0015220700152207,0.0593607305936073,0.0334855403348554,0.0030441400304414,0.0,0.030441400304414,0.0060882800608828,0.0015220700152207,0.0,0.0350076103500761,0.0045662100456621,0.0,0.0015220700152207,0.0243531202435312,0.0228310502283105,0.0228310502283105,0.0471841704718417,0.0197869101978691,0.0030441400304414,0.0030441400304414,0.015220700152207,0.0015220700152207,0.0,0.0578386605783866,0.0015220700152207,0.0,0.0045662100456621,0.0,0.0167427701674277,0.0015220700152207,0.0258751902587519,0.0015220700152207,0.0,0.0,0.0334855403348554,0.0,0.0410958904109589,0.0045662100456621,0.0,0.0167427701674277,0.0350076103500761,0.0,0.0,0.0,0.0,0.0441400304414003,0.0213089802130898,0.0,0.060882800608828,0.0563165905631659,0.0030441400304414,0.0578386605783866,0.0228310502283105,0.0
FC1,0.0,0.019867549668874173,0.0,0.033112582781456956,0.033112582781456956,0.026490066225165563,0.0,0.033112582781456956,0.0,0.033112582781456956,0.033112582781456956,0.013245033112582781,0.0,0.033112582781456956,0.026490066225165563,0.0,0.0,0.033112582781456956,0.019867549668874173,0.0,0.0,0.033112582781456956,0.033112582781456956,0.033112582781456956,0.033112582781456956,0.033112582781456956,0.013245033112582781,0.0,0.026490066225165563,0.0,0.0,0.033112582781456956,0.0,0.0,0.019867549668874173,0.0,0.026490066225165563,0.0,0.033112582781456956,0.0,0.0,0.0,0.033112582781456956,0.0,0.033112582781456956,0.019867549668874173,0.0,0.033112582781456956,0.033112582781456956,0.0,0.0,0.0,0.0,0.033112582781456956,0.033112582781456956,0.0,0.033112582781456956,0.033112582781456956,0.0,0.033112582781456956,0.026490066225165563,0.0
C3,0.0,0.0,0.02204724409448819,0.0,0.0,0.0,0.048818897637795275,0.0,0.047244094488188976,0.0,0.0,0.0,0.0,0.0,0.0,0.05354330708661417,0.029921259842519685,0.0,0.0,0.05196850393700787,0.048818897637795275,0.0,0.0,0.0,0.0,0.0015748031496062992,0.011023622047244094,0.02047244094488189,0.0,0.05196850393700787,0.03622047244094488,0.0,0.031496062992125984,0.03622047244094488,0.0,0.03779527559055118,0.0,0.050393700787401574,0.0,0.03307086614173228,0.03779527559055118,0.03779527559055118,0.0,0.028346456692913385,0.0,0.0,0.0,0.0,0.0,0.03937007874015748,0.03464566929133858,0.03779527559055118,0.03622047244094488,0.0,0.0,0.05196850393700787,0.0,0.0,0.03307086614173228,0.0,0.0031496062992125984,0.047244094488188976
T7,0.0,0.005607476635514018,0.0,0.044859813084112146,0.04672897196261682,0.007476635514018692,0.0,0.04299065420560748,0.0,0.04672897196261682,0.03925233644859813,0.003738317757009346,0.0,0.03551401869158879,0.007476635514018692,0.0,0.0,0.03925233644859813,0.005607476635514018,0.0,0.0,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.04672897196261682,0.022429906542056073,0.003738317757009346,0.001869158878504673,0.018691588785046728,0.0,0.0,0.04672897196261682,0.0,0.0,0.005607476635514018,0.0,0.020560747663551402,0.0,0.029906542056074768,0.0,0.0,0.0,0.03925233644859813,0.0,0.04672897196261682,0.005607476635514018,0.0,0.020560747663551402,0.041121495327102804,0.0,0.0,0.0,0.0,0.04672897196261682,0.026168224299065422,0.0,0.04672897196261682,0.04672897196261682,0.001869158878504673,0.04672897196261682,0.026168224299065422,0.0
TP9,0.0,0.0,0.021035598705501618,0.0,0.0,0.0,0.04854368932038835,0.0,0.04692556634304207,0.0,0.0,0.0,0.0,0.0,0.0,0.05177993527508091,0.030744336569579287,0.0,0.0,0.05016181229773463,0.04854368932038835,0.0,0.0,0.0,0.0,0.0016181229773462784,0.009708737864077669,0.021035598705501618,0.0,0.05177993527508091,0.03559870550161812,0.0,0.032362459546925564,0.0372168284789644,0.0,0.038834951456310676,0.0,0.05016181229773463,0.0,0.03398058252427184,0.038834951456310676,0.0372168284789644,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.040453074433656956,0.03559870550161812,0.038834951456310676,0.0372168284789644,0.0,0.0,0.05016181229773463,0.0,0.0,0.03398058252427184,0.0,0.0016181229773462784,0.04692556634304207
CP5,0.0,0.0045662100456621,0.0,0.0471841704718417,0.0593607305936073,0.0060882800608828,0.0015220700152207,0.0380517503805175,0.0015220700152207,0.0593607305936073,0.0334855403348554,0.0030441400304414,0.0,0.030441400304414,0.0060882800608828,0.0015220700152207,0.0,0.0350076103500761,0.0045662100456621,0.0,0.0015220700152207,0.0243531202435312,0.0228310502283105,0.0228310502283105,0.0471841704718417,0.0197869101978691,0.0030441400304414,0.0030441400304414,0.015220700152207,0.0015220700152207,0.0,0.0578386605783866,0.0015220700152207,0.0,0.0045662100456621,0.0,0.0167427701674277,0.0015220700152207,0.0258751902587519,0.0015220700152207,0.0,0.0,0.0334855403348554,0.0,0.0410958904109589,0.0045662100456621,0.0,0.0167427701674277,0.0350076103500761,0.0,0.0,0.0,0.0,0.0441400304414003,0.0213089802130898,0.0,0.060882800608828,0.0563165905631659,0.0030441400304414,0.0578386605783866,0.0228310502283105,0.0
