,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.7823343848580442,0.0,0.0,0.0,0.0,0.1829652996845426,0.0,0.03470031545741325
isthmuscingulate-rh,0.0,0.5389162561576355,0.09458128078817735,0.033497536945812804,0.26108374384236455,0.0,0.019704433497536946,0.052216748768472904
parahippocampal-lh,0.0,0.1198044009779951,0.5794621026894865,0.10513447432762836,0.0,0.044009779951100246,0.10024449877750612,0.05134474327628362
parahippocampal-rh,0.0,0.05191256830601093,0.12158469945355191,0.7103825136612022,0.0,0.02459016393442623,0.009562841530054645,0.08196721311475409
pericalcarine-rh,0.0,0.337037037037037,0.0,0.0,0.6160493827160494,0.0,0.0,0.04691358024691358
rostralanteriorcingulate-rh,0.1527027027027027,0.0,0.04864864864864865,0.02702702702702703,0.0,0.7243243243243244,0.03918918918918919,0.008108108108108109
temporalpole-lh,0.0,0.02997275204359673,0.1226158038147139,0.01226158038147139,0.0,0.039509536784741145,0.771117166212534,0.02452316076294278
temporalpole-rh,0.024067388688327317,0.06257521058965103,0.05174488567990373,0.06979542719614922,0.04332129963898917,0.0048134777376654635,0.021660649819494584,0.7220216606498195
