,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.5717703349282297,0.019138755980861243,0.0,0.06818181818181818,0.09928229665071771,0.08971291866028708,0.1519138755980861,0.0
frontalpole-lh,0.028892455858747994,0.8426966292134831,0.07223113964686999,0.014446227929373997,0.014446227929373997,0.0,0.027287319422150885,0.0
frontalpole-rh,0.0,0.0649546827794562,0.8051359516616314,0.0,0.0,0.0015105740181268882,0.006042296072507553,0.12235649546827794
fusiform-lh,0.048892988929889296,0.006457564575645757,0.0,0.36162361623616235,0.2878228782287823,0.23800738007380073,0.03136531365313653,0.025830258302583026
inferiortemporal-lh,0.058377558756633814,0.00530705079605762,0.0,0.24564063684609552,0.34268385140257773,0.2630780894617134,0.052312357846853674,0.032600454890068235
parahippocampal-lh,0.06208053691275168,0.0,0.0025167785234899327,0.2105704697986577,0.28104026845637586,0.3540268456375839,0.05620805369127517,0.03355704697986577
parahippocampal-rh,0.14270152505446623,0.02287581699346405,0.006535947712418301,0.02832244008714597,0.07516339869281045,0.07516339869281045,0.6198257080610022,0.029411764705882353
rostralanteriorcingulate-rh,0.0,0.0,0.12645348837209303,0.03488372093023256,0.05377906976744186,0.05232558139534884,0.036337209302325583,0.6962209302325582
