,entorhinal-rh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-rh,0.561314791403287,0.0,0.0,0.09734513274336283,0.0,0.04677623261694058,0.2111251580278129,0.08343868520859671
frontalpole-lh,0.0,0.9074410163339383,0.043557168784029036,0.0,0.0,0.0,0.0,0.04900181488203267
frontalpole-rh,0.0,0.045112781954887216,0.9041353383458647,0.0,0.0,0.046992481203007516,0.0,0.0037593984962406013
insula-rh,0.09660574412532637,0.0,0.0,0.5026109660574413,0.05352480417754569,0.10966057441253264,0.1031331592689295,0.13446475195822455
isthmuscingulate-rh,0.0,0.0,0.0,0.07188498402555911,0.6485623003194888,0.2795527156549521,0.0,0.0
parahippocampal-lh,0.032640949554896145,0.0,0.024727992087042534,0.08704253214638971,0.1671612265084075,0.5469831849653808,0.076162215628091,0.06528189910979229
parahippocampal-rh,0.21024258760107817,0.0,0.0,0.09568733153638814,0.0,0.1105121293800539,0.49056603773584906,0.09299191374663072
temporalpole-rh,0.0647571606475716,0.028642590286425903,0.0,0.13325031133250312,0.0,0.0722291407222914,0.07347447073474471,0.6276463262764632
