,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.5283657917019475,0.007620660457239628,0.04487722269263336,0.015241320914479255,0.23454699407281965,0.1642675698560542,0.0,0.005080440304826418
isthmuscingulate-rh,0.008027522935779817,0.5137614678899083,0.15137614678899083,0.2672018348623853,0.0,0.009174311926605505,0.006880733944954129,0.04357798165137615
parahippocampal-lh,0.050189393939393936,0.13636363636363635,0.45075757575757575,0.10321969696969698,0.032196969696969696,0.11647727272727272,0.029356060606060608,0.08143939393939394
parahippocampal-rh,0.016666666666666666,0.23020833333333332,0.10520833333333333,0.6270833333333333,0.004166666666666667,0.016666666666666666,0.0,0.0
rostralanteriorcingulate-lh,0.2246732026143791,0.0,0.024509803921568627,0.0008169934640522876,0.5179738562091504,0.136437908496732,0.02042483660130719,0.07516339869281045
rostralanteriorcingulate-rh,0.16562009419152277,0.006279434850863423,0.10125588697017268,0.0141287284144427,0.141287284144427,0.49607535321821034,0.0,0.07535321821036106
temporalpole-rh,0.0,0.018214936247723135,0.06739526411657559,0.0,0.03278688524590164,0.0,0.8724954462659381,0.009107468123861567
transversetemporal-rh,0.01303780964797914,0.05215123859191656,0.10560625814863103,0.0,0.12646675358539766,0.11994784876140809,0.009126466753585397,0.5736636245110821
