,Fp1,F7,FT9,FT10,F8,AF7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.366120218579235,0.2786885245901639,0.0,0.0,0.3551912568306011,0.0,0.0
FT9,0.0,0.3355263157894737,0.32894736842105265,0.0,0.0,0.3355263157894737,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5247524752475248,0.0,0.0,0.4752475247524752
AF7,0.0,0.3611111111111111,0.2833333333333333,0.0,0.0,0.35555555555555557,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.5104166666666666,0.0,0.0,0.4895833333333333
