,Fp1,F7,FT9,FT10,F8,AF7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.625,0.08333333333333333,0.0,0.2916666666666667,0.0,0.0
FT10,0.0,0.0,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3157894736842105,0.2631578947368421,0.0,0.42105263157894735,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
