,Fp1,F7,FT9,FT10,F8,AF7,F6,AF8
Fp1,0.3941176470588235,0.3235294117647059,0.0,0.0,0.0,0.2823529411764706,0.0,0.0
F7,0.3503184713375796,0.34394904458598724,0.0,0.0,0.0,0.3057324840764331,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.3356643356643357,0.3356643356643357,0.0,0.0,0.0,0.32867132867132864,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
