,Fp1,TP10,FT10,F8,Fp2,AFz,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.496,0.0,0.0,0.504,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.11538461538461539,0.0,0.0,0.0,0.8846153846153846,0.0,0.0
AF8,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,0.5079365079365079,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
