,caudalmiddlefrontal-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.11764705882352941,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722
parstriangularis-rh,0.10071942446043165,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.12949640287769784,0.12949640287769784,0.12949640287769784,0.12949640287769784
rostralmiddlefrontal-lh,0.08139534883720931,0.09883720930232558,0.16279069767441862,0.11627906976744186,0.14534883720930233,0.1686046511627907,0.10465116279069768,0.12209302325581395
rostralmiddlefrontal-rh,0.0915032679738562,0.1111111111111111,0.13725490196078433,0.13071895424836602,0.13725490196078433,0.13725490196078433,0.11764705882352941,0.13725490196078433
superiorfrontal-lh,0.08383233532934131,0.10179640718562874,0.15568862275449102,0.11976047904191617,0.1497005988023952,0.15568862275449102,0.10778443113772455,0.12574850299401197
superiorfrontal-rh,0.08092485549132948,0.09826589595375723,0.16184971098265896,0.11560693641618497,0.14450867052023122,0.17341040462427745,0.10404624277456648,0.12138728323699421
superiortemporal-rh,0.09722222222222222,0.11805555555555555,0.13194444444444445,0.13194444444444445,0.13194444444444445,0.13194444444444445,0.125,0.13194444444444445
supramarginal-lh,0.08974358974358974,0.10897435897435898,0.14102564102564102,0.1282051282051282,0.14102564102564102,0.14102564102564102,0.11538461538461539,0.1346153846153846
