,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.13333333333333333,0.2,0.0,0.2,0.0,0.2,0.2,0.06666666666666667
inferiorparietal-rh,0.029850746268656716,0.31343283582089554,0.0,0.1791044776119403,0.13432835820895522,0.1044776119402985,0.208955223880597,0.029850746268656716
parsopercularis-lh,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.45
parstriangularis-rh,0.041666666666666664,0.2708333333333333,0.0,0.25,0.0,0.14583333333333334,0.2708333333333333,0.020833333333333332
rostralmiddlefrontal-lh,0.0,0.25,0.0,0.0,0.625,0.0,0.0,0.125
rostralmiddlefrontal-rh,0.058823529411764705,0.23529411764705882,0.0,0.23529411764705882,0.0,0.20588235294117646,0.23529411764705882,0.029411764705882353
superiortemporal-rh,0.04081632653061224,0.2653061224489796,0.0,0.24489795918367346,0.0,0.14285714285714285,0.2857142857142857,0.02040816326530612
supramarginal-lh,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.3333333333333333
