,entorhinal-lh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh
entorhinal-lh,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0
fusiform-lh,0.034482758620689655,0.5172413793103449,0.0,0.0,0.0,0.3793103448275862,0.06896551724137931,0.0
isthmuscingulate-lh,0.0,0.0,0.4318181818181818,0.29545454545454547,0.25,0.022727272727272728,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.0,0.0,0.07692307692307693
lingual-lh,0.0,0.08108108108108109,0.1891891891891892,0.10810810810810811,0.43243243243243246,0.1891891891891892,0.0,0.0
middletemporal-lh,0.0,0.4411764705882353,0.0,0.0,0.08823529411764706,0.47058823529411764,0.0,0.0
parahippocampal-lh,0.2,0.0,0.05,0.0,0.0,0.0,0.75,0.0
parahippocampal-rh,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.8823529411764706
