,bankssts-lh,cuneus-lh,cuneus-rh,frontalpole-lh,insula-rh,middletemporal-lh,rostralmiddlefrontal-lh,temporalpole-lh
bankssts-lh,0.24193548387096775,0.1774193548387097,0.0,0.0,0.1935483870967742,0.20967741935483872,0.1774193548387097,0.0
cuneus-lh,0.2,0.2,0.0,0.0,0.21428571428571427,0.2,0.18571428571428572,0.0
cuneus-rh,0.0,0.0,0.6818181818181818,0.3181818181818182,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.36666666666666664,0.6333333333333333,0.0,0.0,0.0,0.0
insula-rh,0.21428571428571427,0.18571428571428572,0.0,0.0,0.2,0.21428571428571427,0.18571428571428572,0.0
middletemporal-lh,0.23880597014925373,0.1791044776119403,0.0,0.0,0.19402985074626866,0.208955223880597,0.1791044776119403,0.0
rostralmiddlefrontal-lh,0.2153846153846154,0.18461538461538463,0.0,0.0,0.2,0.2153846153846154,0.18461538461538463,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
