,bankssts-lh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.3409090909090909,0.0,0.0,0.0,0.0,0.3181818181818182,0.3409090909090909,0.0
fusiform-lh,0.0,0.25925925925925924,0.25925925925925924,0.24074074074074073,0.24074074074074073,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.25925925925925924,0.25925925925925924,0.24074074074074073,0.24074074074074073,0.0,0.0,0.0
lingual-lh,0.0,0.23214285714285715,0.23214285714285715,0.32142857142857145,0.21428571428571427,0.0,0.0,0.0
parahippocampal-lh,0.0,0.25925925925925924,0.25925925925925924,0.24074074074074073,0.24074074074074073,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.3409090909090909,0.0,0.0,0.0,0.0,0.3181818181818182,0.3409090909090909,0.0
rostralanteriorcingulate-rh,0.3409090909090909,0.0,0.0,0.0,0.0,0.3181818181818182,0.3409090909090909,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
