,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.06805708013172337,0.0,0.06915477497255763,0.006586169045005488,0.0,0.05817782656421515,0.0,0.0,0.04939626783754116,0.0,0.050493962678375415,0.0,0.0,0.0,0.0,0.02854006586169045,0.06805708013172337,0.0,0.03293084522502744,0.04171240395170143,0.0,0.0,0.05817782656421515,0.0,0.0,0.06915477497255763,0.06586169045005488,0.06915477497255763,0.0,0.0,0.06915477497255763,0.0,0.019758507135016465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05159165751920966,0.054884742041712405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06915477497255763
F7,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.07720588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.051470588235294115,0.03308823529411765,0.0,0.0,0.006127450980392157,0.0,0.0,0.0,0.06372549019607843,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.003676470588235294,0.0,0.07965686274509803,0.0,0.0,0.07475490196078431,0.07352941176470588,0.007352941176470588,0.02696078431372549,0.0,0.0024509803921568627,0.0,0.0,0.006127450980392157,0.0,0.0,0.0,0.00980392156862745,0.0,0.0625,0.00857843137254902,0.02696078431372549,0.05514705882352941,0.028186274509803922,0.06862745098039216,0.07230392156862746,0.01838235294117647,0.04411764705882353,0.0,0.0,0.006127450980392157,0.0
FT9,0.0,0.0,0.06766917293233082,0.0,0.0719656283566058,0.00644468313641246,0.0,0.05692803437164339,0.0,0.0,0.04833512352309345,0.0,0.04940923737916219,0.0,0.0,0.0,0.0,0.027926960257787327,0.06659505907626208,0.0,0.0322234156820623,0.04081632653061224,0.0,0.0,0.05692803437164339,0.0,0.0,0.07303974221267455,0.0644468313641246,0.06766917293233082,0.0,0.0,0.07303974221267455,0.0,0.01933404940923738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050483351235230935,0.05370569280343716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07303974221267455
FC5,0.0,0.0,0.05309734513274336,0.0,0.05309734513274336,0.04424778761061947,0.0,0.05309734513274336,0.0,0.0,0.05309734513274336,0.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.05309734513274336,0.05309734513274336,0.0,0.05309734513274336,0.05309734513274336,0.0,0.0,0.05309734513274336,0.0,0.0,0.05309734513274336,0.05309734513274336,0.05309734513274336,0.0,0.0,0.05309734513274336,0.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309734513274336
FC1,0.0,0.0,0.0,0.07995079950799508,0.0,0.0,0.07749077490774908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004920049200492005,0.05166051660516605,0.033210332103321034,0.0,0.0,0.006150061500615006,0.0,0.0,0.0,0.06396063960639606,0.0,0.0,0.004920049200492005,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.07995079950799508,0.0,0.0,0.07503075030750307,0.07380073800738007,0.007380073800738007,0.02706027060270603,0.0,0.0024600246002460025,0.0,0.0,0.006150061500615006,0.0,0.0,0.0,0.00984009840098401,0.0,0.06273062730627306,0.008610086100861008,0.02706027060270603,0.055350553505535055,0.028290282902829027,0.06888068880688807,0.07257072570725707,0.01845018450184502,0.04428044280442804,0.0,0.0,0.006150061500615006,0.0
C3,0.0,0.0,0.06370192307692307,0.0,0.06370192307692307,0.007211538461538462,0.0,0.0625,0.0,0.0,0.054086538461538464,0.0,0.055288461538461536,0.0,0.0,0.0,0.0,0.03125,0.06370192307692307,0.0,0.036057692307692304,0.04567307692307692,0.0,0.0,0.06129807692307692,0.0,0.0,0.06370192307692307,0.06370192307692307,0.06370192307692307,0.0,0.0,0.06370192307692307,0.0,0.021634615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056490384615384616,0.05889423076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370192307692307
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
