,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.2129032258064516,0.09032258064516129,0.12903225806451613,0.12903225806451613,0.12258064516129032,0.10967741935483871,0.05806451612903226,0.14838709677419354
rostralmiddlefrontal-lh,0.13333333333333333,0.12380952380952381,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0761904761904762,0.13333333333333333
rostralmiddlefrontal-rh,0.15037593984962405,0.10526315789473684,0.14285714285714285,0.15037593984962405,0.12030075187969924,0.12030075187969924,0.06015037593984962,0.15037593984962405
superiorparietal-lh,0.15037593984962405,0.10526315789473684,0.13533834586466165,0.14285714285714285,0.12030075187969924,0.12781954887218044,0.06766917293233082,0.15037593984962405
superiorparietal-rh,0.15873015873015872,0.1111111111111111,0.12698412698412698,0.12698412698412698,0.1349206349206349,0.1349206349206349,0.07142857142857142,0.1349206349206349
superiortemporal-lh,0.14285714285714285,0.1092436974789916,0.13445378151260504,0.13445378151260504,0.11764705882352941,0.13445378151260504,0.07563025210084033,0.15126050420168066
superiortemporal-rh,0.1125,0.1,0.1,0.1,0.1,0.1125,0.25,0.125
supramarginal-rh,0.15217391304347827,0.10144927536231885,0.13768115942028986,0.14492753623188406,0.11594202898550725,0.12318840579710146,0.06521739130434782,0.15942028985507245
