,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6975748930099858,0.0456490727532097,0.10699001426533523,0.0,0.05135520684736091,0.0,0.0,0.09843081312410841
frontalpole-lh,0.036756756756756756,0.5232432432432432,0.11135135135135135,0.11243243243243244,0.03135135135135135,0.05081081081081081,0.0,0.13405405405405404
frontalpole-rh,0.07841239109390126,0.09970958373668926,0.5198451113262342,0.06292352371732816,0.12100677637947725,0.021297192642787996,0.0,0.0968054211035818
medialorbitofrontal-lh,0.0,0.11715976331360947,0.07928994082840236,0.5041420118343195,0.0863905325443787,0.10650887573964497,0.0,0.10650887573964497
medialorbitofrontal-rh,0.03614457831325301,0.03493975903614458,0.1578313253012048,0.08795180722891566,0.536144578313253,0.02289156626506024,0.0,0.12409638554216867
parahippocampal-lh,0.0,0.0692090395480226,0.02824858757062147,0.1327683615819209,0.0211864406779661,0.6709039548022598,0.04943502824858757,0.02824858757062147
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.06019417475728155,0.9398058252427185,0.0
rostralanteriorcingulate-rh,0.06926829268292684,0.1248780487804878,0.1073170731707317,0.0897560975609756,0.11219512195121951,0.015609756097560976,0.0,0.48097560975609754
