,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6556122448979592,0.2767857142857143,0.0,0.03443877551020408,0.011479591836734694,0.015306122448979591,0.0012755102040816326,0.00510204081632653
caudalanteriorcingulate-rh,0.22046413502109705,0.5179324894514767,0.0,0.11286919831223628,0.0,0.09177215189873418,0.005274261603375527,0.05168776371308017
frontalpole-lh,0.0,0.0,0.6873315363881402,0.10512129380053908,0.09299191374663072,0.0673854447439353,0.0,0.04716981132075472
frontalpole-rh,0.02231404958677686,0.0884297520661157,0.07107438016528926,0.5148760330578512,0.019834710743801654,0.1578512396694215,0.0,0.1256198347107438
medialorbitofrontal-lh,0.009174311926605505,0.0,0.09305373525557012,0.03669724770642202,0.7024901703800787,0.039318479685452164,0.01310615989515072,0.10615989515072084
medialorbitofrontal-rh,0.016376663254861822,0.0849539406345957,0.05527123848515865,0.1811668372569089,0.02456499488229273,0.4790174002047083,0.0,0.1586489252814739
parahippocampal-lh,0.0,0.005780346820809248,0.0,0.0,0.015414258188824663,0.0,0.9788053949903661,0.0
rostralanteriorcingulate-rh,0.007707129094412331,0.049132947976878616,0.03564547206165703,0.14450867052023122,0.07996146435452794,0.16473988439306358,0.0,0.5183044315992292
