,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5717488789237668,0.1625560538116592,0.008968609865470852,0.008968609865470852,0.008968609865470852,0.008968609865470852,0.03139013452914798,0.1984304932735426
frontalpole-rh,0.15481651376146788,0.694954128440367,0.0045871559633027525,0.022935779816513763,0.017201834862385322,0.022935779816513763,0.07339449541284404,0.009174311926605505
insula-lh,0.011157601115760111,0.0,0.28730822873082285,0.21617852161785217,0.19804741980474197,0.17433751743375175,0.11297071129707113,0.0
insula-rh,0.00984009840098401,0.01968019680196802,0.2004920049200492,0.24477244772447723,0.1980319803198032,0.1968019680196802,0.13038130381303814,0.0
isthmuscingulate-rh,0.011111111111111112,0.015277777777777777,0.20277777777777778,0.2125,0.22777777777777777,0.20416666666666666,0.12638888888888888,0.0
parahippocampal-rh,0.010296010296010296,0.02059202059202059,0.16859716859716858,0.2072072072072072,0.1981981981981982,0.2702702702702703,0.12483912483912483,0.0
rostralanteriorcingulate-rh,0.037142857142857144,0.08571428571428572,0.12428571428571429,0.16142857142857142,0.14142857142857143,0.15,0.2857142857142857,0.014285714285714285
temporalpole-lh,0.24828532235939643,0.00823045267489712,0.0,0.0,0.0,0.0,0.013717421124828532,0.7297668038408779
