,Fp1,Fz,Oz,TP10,AF3,AFz,C5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.7333333333333333,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
