,Pz,Oz,TP10,F8,Fp2,F1,CPz,F2
Pz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.47368421052631576,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
