,Pz,Oz,TP10,F8,Fp2,F1,CPz,F2
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.25,0.0,0.0
Fp2,0.0,0.0,0.0,0.22727272727272727,0.6363636363636364,0.13636363636363635,0.0,0.0
F1,0.0,0.0,0.0,0.375,0.375,0.25,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
