,Fp1,Fz,Oz,TP10,AF3,AFz,C5,FC4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.32142857142857145,0.0,0.35714285714285715,0.0,0.0,0.32142857142857145,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.2,0.0,0.48,0.0,0.0,0.32,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.24390243902439024,0.0,0.3902439024390244,0.0,0.0,0.36585365853658536,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
