,caudalanteriorcingulate-lh,insula-lh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.6574074074074074,0.21296296296296297,0.0,0.0,0.0,0.09876543209876543,0.0,0.030864197530864196
insula-lh,0.050187265917602995,0.24644194756554308,0.07041198501872659,0.08389513108614233,0.08389513108614233,0.2157303370786517,0.04943820224719101,0.2
isthmuscingulate-rh,0.0,0.16319444444444445,0.24131944444444445,0.11631944444444445,0.11631944444444445,0.16319444444444445,0.036458333333333336,0.16319444444444445
lateraloccipital-lh,0.0,0.08390541571319603,0.04958047292143402,0.2662090007627765,0.19679633867276888,0.14111365369946605,0.10983981693363844,0.15255530129672007
parahippocampal-rh,0.0007446016381236039,0.08190618019359643,0.04839910647803425,0.1913626209977662,0.28145941921072226,0.14668652271034996,0.09009679821295608,0.15934475055845124
posteriorcingulate-lh,0.017921146953405017,0.16965352449223417,0.056152927120669056,0.11290322580645161,0.11887694145758662,0.22939068100358423,0.07885304659498207,0.2162485065710872
rostralanteriorcingulate-lh,0.0,0.08040201005025126,0.02386934673366834,0.17839195979899497,0.14949748743718594,0.16331658291457288,0.24371859296482412,0.16080402010050251
rostralmiddlefrontal-lh,0.004833836858006042,0.15891238670694863,0.056797583081571,0.12326283987915408,0.13051359516616315,0.21873111782477342,0.07854984894259819,0.2283987915407855
