,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.21379310344827587,0.0896551724137931,0.041379310344827586,0.16551724137931034,0.020689655172413793,0.1724137931034483,0.19310344827586207,0.10344827586206896
insula-rh,0.08095238095238096,0.1761904761904762,0.10476190476190476,0.14761904761904762,0.05714285714285714,0.12857142857142856,0.11428571428571428,0.19047619047619047
isthmuscingulate-rh,0.05952380952380952,0.17857142857142858,0.2261904761904762,0.09523809523809523,0.1488095238095238,0.07738095238095238,0.05952380952380952,0.15476190476190477
lateralorbitofrontal-rh,0.13875598086124402,0.10526315789473684,0.03827751196172249,0.19617224880382775,0.019138755980861243,0.18660287081339713,0.19138755980861244,0.12440191387559808
parahippocampal-rh,0.05303030303030303,0.15151515151515152,0.25757575757575757,0.06060606060606061,0.25,0.06060606060606061,0.045454545454545456,0.12121212121212122
rostralanteriorcingulate-lh,0.15979381443298968,0.0979381443298969,0.03608247422680412,0.18556701030927836,0.020618556701030927,0.18556701030927836,0.1958762886597938,0.11855670103092783
temporalpole-rh,0.1676300578034682,0.09248554913294797,0.028901734104046242,0.18497109826589594,0.011560693641618497,0.1907514450867052,0.20809248554913296,0.11560693641618497
transversetemporal-rh,0.0966183574879227,0.15458937198067632,0.08695652173913043,0.1642512077294686,0.03864734299516908,0.1497584541062802,0.13526570048309178,0.17391304347826086
