,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.17870967741935484,0.11483870967741935,0.0567741935483871,0.14709677419354839,0.06580645161290323,0.16193548387096773,0.1464516129032258,0.12838709677419355
insula-rh,0.11895708853883759,0.15535035306898426,0.08202064095600217,0.13959804454101032,0.08365019011406843,0.12927756653992395,0.13416621401412276,0.15697990222705052
isthmuscingulate-rh,0.09478021978021978,0.14766483516483517,0.19162087912087913,0.09409340659340659,0.1771978021978022,0.09065934065934066,0.0885989010989011,0.11538461538461539
lateralorbitofrontal-rh,0.13849908480780965,0.11165344722391703,0.05308114704087859,0.17144600366076876,0.056741915802318486,0.16778523489932887,0.16412446613788895,0.1366687004270897
parahippocampal-rh,0.10394021739130435,0.15081521739130435,0.16168478260869565,0.09510869565217392,0.18410326086956522,0.09442934782608696,0.09510869565217392,0.11480978260869565
rostralanteriorcingulate-lh,0.15321042593769865,0.10934520025429116,0.0508582326764145,0.16083916083916083,0.056579783852511126,0.18118245390972665,0.15638906547997458,0.13159567705022251
temporalpole-rh,0.14059531348955034,0.11336288790373654,0.0512982900569981,0.16339455351488283,0.05573147561747942,0.16212792906903103,0.17542748575047498,0.13806206459784673
transversetemporal-rh,0.12157534246575342,0.1312785388127854,0.06621004566210045,0.16095890410958905,0.06621004566210045,0.1449771689497717,0.14897260273972604,0.1598173515981735
