,bankssts-rh,frontalpole-rh,inferiortemporal-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
bankssts-rh,0.6,0.0,0.0,0.0,0.0,0.18,0.0,0.22
frontalpole-rh,0.0,0.3333333333333333,0.20238095238095238,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.17857142857142858,0.03571428571428571
inferiortemporal-rh,0.0,0.17857142857142858,0.2976190476190476,0.05952380952380952,0.17857142857142858,0.09523809523809523,0.14285714285714285,0.047619047619047616
insula-rh,0.0,0.13513513513513514,0.24324324324324326,0.24324324324324326,0.02702702702702703,0.0,0.13513513513513514,0.21621621621621623
medialorbitofrontal-lh,0.05454545454545454,0.2,0.2,0.0,0.2909090909090909,0.10909090909090909,0.14545454545454545,0.0
parahippocampal-rh,0.325,0.025,0.1,0.0,0.1,0.45,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.25675675675675674,0.21621621621621623,0.05405405405405406,0.16216216216216217,0.02702702702702703,0.22972972972972974,0.05405405405405406
transversetemporal-rh,0.08974358974358974,0.07692307692307693,0.10256410256410256,0.14102564102564102,0.01282051282051282,0.0,0.10256410256410256,0.47435897435897434
