,bankssts-rh,frontalpole-rh,inferiortemporal-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
bankssts-rh,0.26822157434402333,0.10787172011661808,0.014577259475218658,0.04081632653061224,0.24489795918367346,0.02040816326530612,0.21574344023323616,0.08746355685131195
frontalpole-rh,0.03663003663003663,0.19047619047619047,0.12454212454212454,0.1684981684981685,0.08791208791208792,0.11355311355311355,0.10256410256410256,0.17582417582417584
inferiortemporal-rh,0.0,0.1218274111675127,0.23857868020304568,0.20050761421319796,0.02284263959390863,0.22842639593908629,0.04568527918781726,0.14213197969543148
insula-rh,0.007984031936127744,0.14171656686626746,0.1996007984031936,0.2055888223552894,0.04590818363273453,0.18562874251497005,0.06187624750499002,0.15169660678642716
medialorbitofrontal-lh,0.13948497854077252,0.15021459227467812,0.04935622317596566,0.08369098712446352,0.20815450643776823,0.04721030042918455,0.19742489270386265,0.12446351931330472
parahippocampal-rh,0.015228426395939087,0.1116751269035533,0.2131979695431472,0.18527918781725888,0.03553299492385787,0.25888324873096447,0.06345177664974619,0.116751269035533
rostralanteriorcingulate-lh,0.11991869918699187,0.1524390243902439,0.05894308943089431,0.0975609756097561,0.18292682926829268,0.06707317073170732,0.1991869918699187,0.12195121951219512
transversetemporal-rh,0.028790786948176585,0.1689059500959693,0.14395393474088292,0.18234165067178504,0.07677543186180422,0.12476007677543186,0.08829174664107485,0.18618042226487524
