,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.2350230414746544,0.15207373271889402,0.07834101382488479,0.12557603686635946,0.02880184331797235,0.1543778801843318,0.16820276497695852,0.0576036866359447
inferiortemporal-rh,0.12467306015693112,0.2074978204010462,0.11682650392327812,0.17959895379250218,0.0,0.17698343504795117,0.1046207497820401,0.08979947689625109
insula-rh,0.06306306306306306,0.12776412776412777,0.22686322686322685,0.17772317772317772,0.03357903357903358,0.13431613431613432,0.05241605241605242,0.18427518427518427
lateralorbitofrontal-rh,0.1009657594381036,0.17208077260755048,0.1395961369622476,0.2344161545215101,0.014925373134328358,0.1562774363476734,0.07989464442493416,0.10184372256365233
middletemporal-rh,0.022304832713754646,0.0018587360594795538,0.10966542750929369,0.01486988847583643,0.516728624535316,0.0037174721189591076,0.14869888475836432,0.1821561338289963
parahippocampal-rh,0.12427506213753108,0.18972659486329743,0.12427506213753108,0.1748135874067937,0.0,0.1988400994200497,0.09444904722452362,0.0936205468102734
temporalpole-rh,0.14049586776859505,0.11570247933884298,0.06301652892561983,0.09297520661157024,0.10640495867768596,0.10537190082644628,0.30268595041322316,0.07334710743801653
transversetemporal-rh,0.0528169014084507,0.10651408450704225,0.22359154929577466,0.1426056338028169,0.06954225352112677,0.11707746478873239,0.05985915492957746,0.22799295774647887
