,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.18305084745762712,0.11864406779661017,0.04745762711864407,0.15254237288135594,0.061016949152542375,0.17966101694915254,0.13559322033898305,0.12203389830508475
insula-rh,0.1384180790960452,0.1440677966101695,0.07344632768361582,0.1440677966101695,0.0847457627118644,0.14124293785310735,0.1384180790960452,0.13559322033898305
isthmuscingulate-rh,0.08243727598566308,0.13978494623655913,0.1827956989247312,0.1003584229390681,0.18996415770609318,0.08960573476702509,0.1003584229390681,0.11469534050179211
lateralorbitofrontal-rh,0.171875,0.11875,0.05625,0.153125,0.06875,0.16875,0.140625,0.121875
parahippocampal-rh,0.0975609756097561,0.15331010452961671,0.14285714285714285,0.11149825783972125,0.1602787456445993,0.10104529616724739,0.11149825783972125,0.12195121951219512
rostralanteriorcingulate-lh,0.18092105263157895,0.11842105263157894,0.049342105263157895,0.15460526315789475,0.0625,0.17763157894736842,0.13815789473684212,0.11842105263157894
temporalpole-rh,0.16558441558441558,0.12012987012987013,0.05844155844155844,0.1525974025974026,0.07142857142857142,0.16558441558441558,0.14285714285714285,0.12337662337662338
transversetemporal-rh,0.14285714285714285,0.12732919254658384,0.06832298136645963,0.15527950310559005,0.08074534161490683,0.14596273291925466,0.14596273291925466,0.13354037267080746
