,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,0.2857142857142857
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.23333333333333334,0.23333333333333334,0.13333333333333333
parahippocampal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0625,0.0,0.0,0.1875,0.0,0.6875,0.0625,0.0
temporalpole-rh,0.0,0.15,0.0,0.275,0.0,0.1,0.275,0.2
transversetemporal-rh,0.0,0.20512820512820512,0.0,0.20512820512820512,0.0,0.02564102564102564,0.3076923076923077,0.2564102564102564
