,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.25,0.06818181818181818,0.045454545454545456,0.14772727272727273,0.03409090909090909,0.18181818181818182,0.18181818181818182,0.09090909090909091
insula-rh,0.04918032786885246,0.18579234972677597,0.11475409836065574,0.14207650273224043,0.08743169398907104,0.1092896174863388,0.12568306010928962,0.18579234972677597
isthmuscingulate-rh,0.03680981595092025,0.17791411042944785,0.20245398773006135,0.10429447852760736,0.15950920245398773,0.08588957055214724,0.09202453987730061,0.1411042944785276
lateralorbitofrontal-rh,0.1111111111111111,0.10526315789473684,0.06432748538011696,0.18128654970760233,0.03508771929824561,0.1695906432748538,0.19883040935672514,0.13450292397660818
parahippocampal-rh,0.03496503496503497,0.15384615384615385,0.23076923076923078,0.08391608391608392,0.23776223776223776,0.06293706293706294,0.06993006993006994,0.1258741258741259
rostralanteriorcingulate-lh,0.15172413793103448,0.09655172413793103,0.05517241379310345,0.16551724137931034,0.027586206896551724,0.18620689655172415,0.18620689655172415,0.1310344827586207
temporalpole-rh,0.13924050632911392,0.0949367088607595,0.056962025316455694,0.17088607594936708,0.02531645569620253,0.17721518987341772,0.2088607594936709,0.12658227848101267
transversetemporal-rh,0.0748663101604278,0.1497326203208556,0.09090909090909091,0.1657754010695187,0.06417112299465241,0.13368983957219252,0.1443850267379679,0.17647058823529413
