,bankssts-lh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
bankssts-lh,0.5419664268585132,0.0815347721822542,0.06474820143884892,0.0407673860911271,0.0671462829736211,0.05755395683453238,0.08393285371702638,0.06235011990407674
fusiform-rh,0.025490196078431372,0.14607843137254903,0.1480392156862745,0.11960784313725491,0.1480392156862745,0.14411764705882352,0.14607843137254903,0.12254901960784313
inferiorparietal-rh,0.01833976833976834,0.1361003861003861,0.15154440154440155,0.12934362934362933,0.15154440154440155,0.15154440154440155,0.1438223938223938,0.11776061776061776
isthmuscingulate-rh,0.012168141592920354,0.1261061946902655,0.1415929203539823,0.16371681415929204,0.1404867256637168,0.1404867256637168,0.13495575221238937,0.1404867256637168
lateraloccipital-rh,0.019138755980861243,0.1368421052631579,0.1521531100478469,0.12727272727272726,0.1521531100478469,0.15119617224880383,0.1444976076555024,0.11674641148325358
middletemporal-rh,0.01691542288557214,0.136318407960199,0.15124378109452735,0.13034825870646766,0.15024875621890546,0.15124378109452735,0.14328358208955225,0.12039800995024875
parahippocampal-rh,0.025328330206378986,0.14165103189493433,0.14821763602251406,0.12195121951219512,0.14915572232645402,0.1425891181988743,0.15103189493433397,0.1200750469043152
temporalpole-rh,0.022222222222222223,0.13666666666666666,0.13555555555555557,0.14888888888888888,0.13555555555555557,0.13444444444444445,0.13555555555555557,0.1511111111111111
