,bankssts-lh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
bankssts-lh,0.2857142857142857,0.1164021164021164,0.08994708994708994,0.07936507936507936,0.09523809523809523,0.08465608465608465,0.12698412698412698,0.12169312169312169
fusiform-rh,0.039647577092511016,0.14096916299559473,0.13656387665198239,0.13215859030837004,0.13876651982378854,0.1343612334801762,0.13876651982378854,0.13876651982378854
inferiorparietal-rh,0.03009259259259259,0.13657407407407407,0.1412037037037037,0.1388888888888889,0.1412037037037037,0.14351851851851852,0.13425925925925927,0.13425925925925927
isthmuscingulate-rh,0.02650602409638554,0.13734939759036144,0.14216867469879518,0.13975903614457832,0.14216867469879518,0.14216867469879518,0.13493975903614458,0.13493975903614458
lateraloccipital-rh,0.03189066059225513,0.1366742596810934,0.14123006833712984,0.1366742596810934,0.14123006833712984,0.14350797266514806,0.13439635535307518,0.13439635535307518
middletemporal-rh,0.02830188679245283,0.13679245283018868,0.14150943396226415,0.1391509433962264,0.14150943396226415,0.14386792452830188,0.13443396226415094,0.13443396226415094
parahippocampal-rh,0.043668122270742356,0.14410480349344978,0.1331877729257642,0.12882096069868995,0.13537117903930132,0.13100436681222707,0.14192139737991266,0.14192139737991266
temporalpole-rh,0.04185022026431718,0.14317180616740088,0.1343612334801762,0.1299559471365639,0.13656387665198239,0.13215859030837004,0.14096916299559473,0.14096916299559473
