,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.6194690265486725,0.0,0.0,0.0,0.0,0.3805309734513274,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.4142857142857143,0.41904761904761906,0.009523809523809525,0.09523809523809523,0.0,0.023809523809523808,0.0380952380952381
caudalanteriorcingulate-rh,0.0,0.4142857142857143,0.42857142857142855,0.004761904761904762,0.09523809523809523,0.0,0.02857142857142857,0.02857142857142857
frontalpole-lh,0.0,0.024844720496894408,0.018633540372670808,0.5279503105590062,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
frontalpole-rh,0.0,0.1342281879194631,0.1342281879194631,0.174496644295302,0.4563758389261745,0.0,0.0738255033557047,0.026845637583892617
lateraloccipital-lh,0.39166666666666666,0.0,0.0,0.0,0.0,0.6083333333333333,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.021739130434782608,0.028985507246376812,0.21014492753623187,0.07971014492753623,0.0,0.6231884057971014,0.036231884057971016
temporalpole-rh,0.0,0.09090909090909091,0.08391608391608392,0.13286713286713286,0.04195804195804196,0.0,0.02097902097902098,0.6293706293706294
