,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.1444954128440367,0.10550458715596331,0.14220183486238533,0.12614678899082568,0.11697247706422019,0.11467889908256881,0.12385321100917432,0.12614678899082568
inferiorparietal-rh,0.1327683615819209,0.12994350282485875,0.1327683615819209,0.13559322033898305,0.10734463276836158,0.12994350282485875,0.11581920903954802,0.11581920903954802
parsopercularis-lh,0.13548387096774195,0.0989247311827957,0.15483870967741936,0.11612903225806452,0.13333333333333333,0.1032258064516129,0.13333333333333333,0.12473118279569892
postcentral-rh,0.14105793450881612,0.11838790931989925,0.13602015113350127,0.1385390428211587,0.10831234256926953,0.12594458438287154,0.11586901763224182,0.11586901763224182
rostralmiddlefrontal-lh,0.12807881773399016,0.09359605911330049,0.15517241379310345,0.10591133004926108,0.15024630541871922,0.09113300492610837,0.14532019704433496,0.13054187192118227
superiorfrontal-lh,0.13850415512465375,0.12742382271468145,0.1329639889196676,0.13573407202216067,0.10249307479224377,0.14127423822714683,0.10803324099722991,0.11357340720221606
superiortemporal-lh,0.12709832134292565,0.09352517985611511,0.14628297362110312,0.1079136690647482,0.1342925659472422,0.09112709832134293,0.17026378896882494,0.12949640287769784
supramarginal-lh,0.13580246913580246,0.09876543209876543,0.14320987654320988,0.11358024691358025,0.1259259259259259,0.10123456790123457,0.13333333333333333,0.14814814814814814
