,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.13432835820895522,0.12437810945273632,0.1318407960199005,0.12935323383084577,0.12189054726368159,0.11940298507462686,0.10696517412935323,0.1318407960199005
inferiorparietal-rh,0.12106537530266344,0.14527845036319612,0.12106537530266344,0.11864406779661017,0.10653753026634383,0.14043583535108958,0.09927360774818401,0.14769975786924938
parsopercularis-lh,0.13367609254498714,0.12596401028277635,0.13367609254498714,0.13110539845758354,0.11825192802056556,0.11825192802056556,0.11053984575835475,0.12853470437017994
rostralmiddlefrontal-lh,0.12790697674418605,0.11627906976744186,0.12325581395348838,0.15348837209302327,0.11395348837209303,0.11162790697674418,0.1325581395348837,0.12093023255813953
superiortemporal-lh,0.13157894736842105,0.12105263157894737,0.12368421052631579,0.12894736842105264,0.13421052631578947,0.12894736842105264,0.09736842105263158,0.13421052631578947
superiortemporal-rh,0.11401425178147269,0.1377672209026128,0.10926365795724466,0.11163895486935867,0.11163895486935867,0.16389548693586697,0.0855106888361045,0.166270783847981
supramarginal-lh,0.1206896551724138,0.11781609195402298,0.1235632183908046,0.15229885057471265,0.10344827586206896,0.10344827586206896,0.16379310344827586,0.11494252873563218
supramarginal-rh,0.116331096196868,0.13870246085011187,0.11185682326621924,0.11409395973154363,0.10961968680089486,0.15659955257270694,0.0894854586129754,0.16331096196868009
