,Fp1,F3,F8,AF7,AF3,FC4,F6,AF8
Fp1,0.5582010582010583,0.0,0.0,0.0,0.0,0.0,0.0,0.4417989417989418
F3,0.0,0.7357001972386588,0.0,0.26429980276134124,0.0,0.0,0.0,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.41590214067278286,0.0,0.5840978593272171,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.40194884287454324,0.0,0.0,0.0,0.0,0.0,0.0,0.5980511571254568
