,Fp1,FC5,FC6,F8,AF7,FT7,F6,AF8
Fp1,0.3870967741935484,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.22580645161290322
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.32954545454545453,0.0,0.47954545454545455,0.0,0.0,0.0,0.0,0.19090909090909092
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
