,Fp1,FC5,FC6,F8,AF7,FT7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.4766899766899767,0.0,0.0,0.0641025641025641,0.4592074592074592,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.1223021582733813,0.0,0.0,0.7817745803357314,0.09592326139088729,0.0,0.0
FT7,0.0,0.45727482678983833,0.0,0.0,0.050808314087759814,0.49191685912240185,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
