,F7,FC5,C3,F8,AF7,FT7,FC3,C5
F7,0.40584415584415584,0.0,0.0,0.0,0.08035714285714286,0.0,0.18262987012987014,0.33116883116883117
FC5,0.0,0.49902912621359224,0.0,0.0,0.0,0.5009708737864078,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.25440806045340053,0.0,0.0,0.0,0.3123425692695214,0.0,0.19899244332493704,0.23425692695214106
FT7,0.0,0.4933078393881453,0.0,0.0,0.0,0.5066921606118547,0.0,0.0
FC3,0.2996005326231691,0.0,0.0,0.0,0.10252996005326231,0.0,0.2982689747003995,0.2996005326231691
C5,0.36106194690265486,0.0,0.0,0.0,0.08053097345132744,0.0,0.19911504424778761,0.35929203539823007
