,F7,FC5,C3,AF7,AF3,FT7,C5,FC4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5257731958762887,0.0,0.0,0.0,0.4742268041237113,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.6136363636363636,0.0,0.38636363636363635,0.0
FT7,0.0,0.5018181818181818,0.0,0.0,0.0,0.49818181818181817,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.10876132930513595,0.0,0.8912386706948641,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
