,Fp1,FC5,FC6,F8,AF7,FT7,F6,AF8
Fp1,0.5443349753694581,0.0,0.10098522167487685,0.0,0.0,0.0,0.0,0.35467980295566504
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.22105263157894736,0.0,0.4368421052631579,0.0,0.0,0.0,0.0,0.34210526315789475
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3767741935483871,0.0,0.16516129032258065,0.0,0.0,0.0,0.0,0.45806451612903226
