,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.15846994535519127,0.14207650273224043,0.14754098360655737,0.13114754098360656,0.09836065573770492,0.16393442622950818,0.01639344262295082,0.14207650273224043
inferiorparietal-rh,0.14358974358974358,0.16923076923076924,0.13846153846153847,0.12307692307692308,0.13333333333333333,0.13846153846153847,0.020512820512820513,0.13333333333333333
parstriangularis-rh,0.15254237288135594,0.14124293785310735,0.14689265536723164,0.13559322033898305,0.1016949152542373,0.15819209039548024,0.01694915254237288,0.14689265536723164
postcentral-lh,0.14634146341463414,0.1402439024390244,0.14634146341463414,0.1402439024390244,0.10975609756097561,0.1524390243902439,0.018292682926829267,0.14634146341463414
superiorparietal-lh,0.11042944785276074,0.15337423312883436,0.11042944785276074,0.11042944785276074,0.22085889570552147,0.1165644171779141,0.06748466257668712,0.11042944785276074
superiortemporal-lh,0.1534090909090909,0.13636363636363635,0.14204545454545456,0.13636363636363635,0.10227272727272728,0.16477272727272727,0.022727272727272728,0.14204545454545456
superiortemporal-rh,0.0425531914893617,0.10638297872340426,0.0425531914893617,0.0425531914893617,0.2553191489361702,0.06382978723404255,0.40425531914893614,0.0425531914893617
supramarginal-lh,0.1511627906976744,0.13953488372093023,0.14534883720930233,0.13953488372093023,0.10465116279069768,0.1569767441860465,0.01744186046511628,0.14534883720930233
