,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.12033195020746888,0.12863070539419086,0.12448132780082988,0.12863070539419086,0.11203319502074689,0.12863070539419086,0.12863070539419086,0.12863070539419086
parstriangularis-rh,0.11583011583011583,0.13127413127413126,0.11583011583011583,0.13513513513513514,0.10424710424710425,0.138996138996139,0.13513513513513514,0.12355212355212356
postcentral-lh,0.11814345991561181,0.12658227848101267,0.12236286919831224,0.1308016877637131,0.11392405063291139,0.1308016877637131,0.12658227848101267,0.1308016877637131
precentral-rh,0.1171875,0.12890625,0.1171875,0.1328125,0.10546875,0.140625,0.1328125,0.125
superiorparietal-lh,0.11981566820276497,0.12442396313364056,0.12442396313364056,0.12903225806451613,0.11981566820276497,0.12903225806451613,0.12442396313364056,0.12903225806451613
superiortemporal-lh,0.1171875,0.12890625,0.1171875,0.1328125,0.10546875,0.140625,0.1328125,0.125
superiortemporal-rh,0.11764705882352941,0.12941176470588237,0.11764705882352941,0.13333333333333333,0.10588235294117647,0.13725490196078433,0.13333333333333333,0.12549019607843137
supramarginal-lh,0.11570247933884298,0.128099173553719,0.11983471074380166,0.1322314049586777,0.1115702479338843,0.13636363636363635,0.128099173553719,0.128099173553719
