,bankssts-rh,frontalpole-lh,inferiortemporal-rh,parahippocampal-rh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.43535620052770446,0.10290237467018469,0.12401055408970976,0.07651715039577836,0.052770448548812667,0.04221635883905013,0.0395778364116095,0.1266490765171504
frontalpole-lh,0.0622154779969651,0.417298937784522,0.08801213960546282,0.04400606980273141,0.08801213960546282,0.06828528072837632,0.11836115326251896,0.11380880121396054
inferiortemporal-rh,0.07981927710843373,0.11746987951807229,0.2469879518072289,0.13855421686746988,0.09186746987951808,0.04216867469879518,0.12349397590361445,0.15963855421686746
parahippocampal-rh,0.047337278106508875,0.060650887573964495,0.16272189349112426,0.32988165680473375,0.10059171597633136,0.060650887573964495,0.13757396449704143,0.10059171597633136
parsopercularis-rh,0.05063291139240506,0.11814345991561181,0.08649789029535865,0.11392405063291139,0.33544303797468356,0.014767932489451477,0.17721518987341772,0.10337552742616034
rostralanteriorcingulate-lh,0.02702702702702703,0.08333333333333333,0.08783783783783784,0.11486486486486487,0.02927927927927928,0.42117117117117114,0.09009009009009009,0.1463963963963964
rostralanteriorcingulate-rh,0.03560830860534125,0.1201780415430267,0.11869436201780416,0.14836795252225518,0.13056379821958458,0.06083086053412463,0.28635014836795253,0.09940652818991098
transversetemporal-rh,0.06639004149377593,0.11479944674965421,0.12586445366528354,0.07468879668049792,0.0912863070539419,0.07330567081604426,0.09266943291839558,0.36099585062240663
