,bankssts-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parsorbitalis-rh,pericalcarine-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6807692307692308,0.0,0.0,0.0038461538461538464,0.011538461538461539,0.05,0.057692307692307696,0.19615384615384615
frontalpole-lh,0.0,0.7621722846441947,0.07303370786516854,0.0299625468164794,0.09176029962546817,0.011235955056179775,0.0,0.031835205992509365
frontalpole-rh,0.0,0.09574468085106383,0.7420212765957447,0.0425531914893617,0.09574468085106383,0.018617021276595744,0.0,0.005319148936170213
lateraloccipital-lh,0.005319148936170213,0.04521276595744681,0.05319148936170213,0.5638297872340425,0.0398936170212766,0.2845744680851064,0.0026595744680851063,0.005319148936170213
parsorbitalis-rh,0.003745318352059925,0.23595505617977527,0.15730337078651685,0.0449438202247191,0.5430711610486891,0.003745318352059925,0.0,0.011235955056179775
pericalcarine-lh,0.033112582781456956,0.011037527593818985,0.02207505518763797,0.22737306843267108,0.011037527593818985,0.6644591611479028,0.02869757174392936,0.002207505518763797
temporalpole-rh,0.024193548387096774,0.0,0.0,0.008064516129032258,0.0,0.04032258064516129,0.8602150537634409,0.06720430107526881
transversetemporal-rh,0.13702623906705538,0.05539358600583091,0.01749271137026239,0.008746355685131196,0.0058309037900874635,0.0,0.09912536443148688,0.6763848396501457
