,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.009215452883865397,-0.0033127318683892075,-0.0002342491846258881,0.005375888765864531,0.003129401835956976,-0.009008262185912465,-0.004178427737464928,0.015264711418076955,0.0011727921223678947,0.00934747721429436,0.0016902417538734726,0.014131487939856786,0.012974755205033748,-0.0004927807254738702,-0.0009060376128426752,0.0004453756624585199,0.0009036831730932088,-0.008085778635715317,-0.008595005298543663,0.005370793336555988,-0.0027741274200302236,-0.008837090902037176,-0.0054738264312639215,-0.0031098283592338113,0.0010454766714378637,0.005743708480157836,0.010080375653321889,0.007540497417917553,-0.012981818524282146,-0.01282473873801186,0.0064080470393166125,0.0004089345576794856,-0.0009753705923306556,0.003458039455912172,0.00852918640823399,0.004424413979946358,-0.003611218603194532,-0.0036668466348871165,0.007161713745387933,-0.011953174340008369,-0.02025007945355632,-0.005177694136208062,-0.02047101024019643,-0.01379188636166528,0.0032359490198432175,-0.006894186136243485,-0.018618593270744124,0.011191671215069424,0.005930552601768375,0.00016843029431621442,-0.017224870361736123,-0.006305435635310075,0.011239849377704005,0.010597438735017856,0.00507778858086882,0.0019808920698111757,0.001655381989224677,0.0019883419388691858,0.005487917928868932,0.003806285693482306,0.0014234872443482562,0.011570068337789433,0.0005785596423163245
Fz,-0.003444288302122479,-0.0018713011586229886,0.010167506665398743,-0.007128014397965687,-0.011829365792152264,0.013339309005655168,0.015223406790664803,-0.008911676275876482,0.003697755424771687,-0.01695752576641813,-0.0014720229353112919,-0.01377286809965402,-0.005577626801066462,0.012345515956453904,0.003511617340954957,-0.0005260117846363002,0.006011714196154672,0.010860637694634925,0.004652982494449905,-0.008857202563551686,-0.017124703711139052,0.00013958888783228637,0.00618622965600555,0.008473832073041735,0.0015534400031932865,-0.005911336989176872,-0.00983138977232571,0.008351383620553026,0.0028882807556349175,0.013383392796555945,-0.0032991816029124665,-0.007071662281767625,0.0065131893301964006,-0.004865476932613435,0.0018473515092388123,-0.019694595010254914,0.008389949600076076,-0.0017475613034714068,-0.006159932001779788,0.006860987547356322,0.018221926373612182,0.010447330142394753,-0.00047822988611002405,0.007999300294557208,-0.010910297997034472,0.0023157784751352156,0.017273449817853524,-0.006500979705020152,-0.0013863207585934033,0.00201206404887607,0.0029391150604552545,0.013383392796555945,-0.012026539498724446,0.012265918592324138,-0.0046181146225523495,0.0014542367986362797,-0.014079634932207229,-0.008802083149895452,0.001404635196357775,-0.0019079887342727695,0.0012680987148195495,-0.011112343813652942,-0.007507041079518707
F3,0.0009409935957221914,0.011049679786109556,-0.003223527948765778,-0.0052420568301933725,-0.016284897096312874,0.007844805073680284,-0.0027749797923273013,-0.0026145619598333643,-0.00022309270658459404,-0.008168127836846359,-0.00914145370888516,-0.009240440216377543,-0.006675993284834919,0.004939376981906362,-0.00026388111670708203,0.009705030156065409,0.01114543306597028,0.0036597649692221602,0.01084847354349313,-0.007130137412174345,0.0064771497854877805,0.003943418516445937,-0.003673568364111174,0.005816949574084438,-0.007068706087172792,0.006180563327737365,-0.002319219051172045,-0.003579431698066281,-0.005945905614624138,0.009477958092395697,0.017766461481066965,-0.006314369209724553,0.01633613131878381,-0.0017612385748927428,-0.012022259528694897,-0.006090530373686501,-0.006116396194739788,-0.0010525399490144876,0.003088851582416216,0.010787042218491574,0.01401168936143754,0.012853323384940621,0.015103401106758691,-0.00498103587639122,0.002035938568674997,-0.0032388236025617106,-0.0017887210097618598,0.002697755393894174,0.002423801529565381,-0.001988310638562458,-0.0012000248709817824,0.009109867562022011,-0.012289746937760368,0.0007660262388857787,-0.0035063110116271834,-0.014951563762979542,0.000577752906795995,-0.002935397624821239,-0.0016590188397687007,-0.009733383075296899,-0.004776596406143134,-0.008482870111297643,-0.0011285207983585156
FT9,0.004347521544759318,-0.008045100372860294,-0.007114377592668695,0.0006969798907563163,-0.013033185257423311,-0.001985040895987021,0.0024384175267685507,-0.003167022752303985,-0.007546650625527278,-0.005223551334702363,0.0030904645907981285,-0.00035844050223356183,-0.011685260579831873,-0.0018023033785497453,-0.008740116206070122,0.0039490784010687684,0.015313556275910405,-0.0036416432708332135,0.019877645227275028,-0.002224575751044084,-0.015042917162566144,-0.008733322170271562,0.010658840097757957,0.005252310748775897,0.004446666368049754,-0.008158695048099872,-0.008640350099270083,0.004216270393004909,-0.0018476169919436555,0.002312477346951067,0.004389007250077936,0.007230557608964359,-0.004445564090855298,0.0023569291799929474,0.015305900459759816,-0.004919322829032499,-0.007703454566789531,0.00849464909556653,-0.013013183936694817,-0.0023675511238667978,0.012576461712251338,0.0009792430181511987,0.0026411563649343175,-0.0037837568633039,0.002202710579786781,0.013527185813171432,0.008626762027672968,0.0006667374128211476,-0.009809986451009141,0.01589028774545333,0.0119382432166613,-0.003990323609544959,-0.005625201102958603,-0.006085371769538691,-0.006555302599640598,0.006333664717940793,-0.005851769169928155,0.003782514296284692,0.0012681598915198905,0.004508153394096865,0.0008909606355770386,-0.004585332839112322,-0.004483221888098625
FC5,0.017670897923803455,-0.003936205987784025,-0.007391012732461427,-0.010730915419112287,0.006718760392973998,0.0042323701373469195,-0.00045696623076794604,0.014503510324272714,-0.003740741889074653,0.008951916520717841,0.003327023680146958,0.0046620943543576494,-0.01694500955722983,-0.005052863551696093,0.003327023680146958,-0.0015620697888452419,0.016774137470939424,-0.003920358979781286,-0.004873246460989463,-0.012290176206538984,-0.015555295855424407,-0.0144889883169391,-0.0005532142793732119,-0.008727567407421541,0.011027079568675184,0.01084746247796855,-0.01238790825589367,-0.007437069755720227,-0.0070978165843973776,0.0013524016829628525,0.019093630642283477,-0.001908424963754608,0.009535340815347113,0.0194903358426196,0.005909502984299007,-0.010736692422029672,-0.008182939132384262,0.0056163068362349525,-0.0029072104681412865,-0.0016741648454532444,0.003033827532082905,-0.013963016051323105,0.014658694402640672,-0.0053790787164347525,-0.01007848508963497,0.014195951168955341,-0.009171654631685589,0.025503188879110385,0.0014458407301495696,0.009492251793587154,-0.012890931509920413,0.006689875378387066,0.015858721008654108,0.009769600933648473,-0.0145809433633764,0.015936313047838088,-0.009079699585248291,-0.005515606785381428,-0.007286178679520233,-0.01168661190173901,-0.0074859357803975695,-0.002664364345503994,-0.007284694678770813
FC1,-0.005880880290191179,0.014027350485172905,0.01006179219482077,0.0034869554663891703,-0.0017065477572241585,-0.0007665525560765982,-0.003435194025484473,-0.01035568938154464,0.006351528393612953,-0.010538424924444095,-0.010579982763533108,-0.002431189344094262,0.0028266393182878845,-0.00024903107600791376,-0.008632005520724743,0.008821636393812938,0.004064155936312423,0.014915584245415767,0.002400820153990752,-0.00019427732200244172,0.014280990838503746,0.0019552257031145905,-0.008221036407157538,0.01594531166799524,-0.0090334029495286,0.010138644459862393,0.0015353539934276905,-0.00568892619264586,0.001960504069081173,0.004584632557890572,0.00357601859917743,-0.004074396709719423,0.010562140399702404,-0.0036350656719796644,-0.009691749003290243,-0.0036367198077931363,-0.0009278215049922378,-0.007488477271337562,0.0062532467061788295,0.011548339888853223,0.012307606813032286,0.003480692053252764,-0.0021129075934684313,-0.007562690353395893,0.013525348144477797,0.001806799538997924,-0.010166374466982613,-0.009200303394528302,0.007919221671483796,-0.009109270167400402,-0.009339157873881624,0.005149306201541024,-0.011669742306084637,-0.001627725397842894,0.003475413687286181,-0.01644502795582454,-0.01167765985503451,0.00697458002142199,-0.00640828941354938,-0.001867184789087463,-0.0018797116153602689,-0.004722855120191553,0.007020431179307764
C3,-0.004252965455024954,0.015333701057922746,-0.002319925436693966,0.005859484772455098,-0.004998796668717855,-0.00435043889166704,0.007035038557040067,-0.0019208625939787331,0.005131991751055977,0.002207932763324192,0.004704178657946959,0.0126075972716805,0.021541053051777833,0.0063231636227909505,0.002767031460988289,0.006560281132774276,-0.005249190453475754,-0.0019793178336578263,-0.006770846093208455,0.008674847638084068,0.0057661185144406955,-0.006143978948187582,-0.0005244759023903776,0.003043023056403811,-0.00330903492831172,0.005697395328192394,0.014684244430449613,-0.00436481401686393,-0.0008568691481711521,-0.00534570915122632,-0.002167005088578153,-0.0021516752244897363,0.008345462720508658,-0.00506451152676079,-0.007156632661149114,0.009172482767863706,-0.00011294741226129668,-0.010536300253492184,-0.0016519865053962555,-0.013106475363413254,-0.010776426091680873,-0.0031900708596396925,-0.01399495897865276,-0.002670945097830113,0.0019924499969016015,-0.0069534714306095785,-0.008415572980240867,-0.005980790653502559,0.010209779552591343,-0.008339590175628723,-0.012807894285545468,-0.005879210038232788,0.009278170561761159,-0.005358030687109369,0.011151656489990733,-0.002645203175641691,0.002812210425892808,-0.004491992442791325,-0.0032320973848080498,0.002064181511355269,-0.0019813714229716655,0.0011049211205536192,0.006983987047255613
T7,0.019897604149307736,-0.004238631944999821,-0.0014557928560857275,0.00024974533671037226,0.002027746184252912,-0.01109684532690073,0.002982840218270437,0.006516464899276521,-0.0032201101069907552,0.015484788686265728,0.010737972650403672,0.018695259868177848,0.006040296747571918,-0.012037310256643601,-0.008934758265870708,-0.0038271785382373146,-0.006884635067538792,-0.00816409074929773,-0.012373805919061658,0.006555624673914771,-0.014083388783416638,-0.017861427188623658,0.004916954882345361,-0.01478873748072379,0.005634437594329161,0.0022700062521692505,0.00961463078517712,0.007315707757771975,-0.00662929547730867,-0.017131206387639483,0.00834076935693793,0.010648727235097976,-0.008915480415713443,0.009837008928612466,0.012774412252098074,-0.0005321106869021052,0.0013037237111122235,-0.003677263049548407,-0.0047250430961067805,-0.021448840748542638,-0.016069138670119873,-0.0062113023093892696,-0.00943640259557605,0.004211606185038207,-0.006171197027113876,0.0070765468537773765,0.0022025337766188313,0.0062688732188507425,0.003916765386856419,-0.00022203671012193532,-0.00821882513584778,-0.006357173126519296,0.026190403964198354,0.0076450595847094086,0.0037920634351579392,0.015432549389313686,-0.002758571059560809,-0.0064594980641387734,0.0006966552798656645,0.001211983206208517,-5.7833550471788134e-05,0.004452316670993677,-0.0009541485263803856
TP9,0.0012282034921800823,0.007248888490225315,0.0009464969036815617,-0.0020327893267982587,-0.01013475204912137,0.003956670158733921,0.004310897788489041,-0.0029516994633273703,0.0023779624041444514,-0.014768651954852477,-0.007816025034568082,-0.007901916349475258,-0.004864240949255581,0.010437952621842966,-0.0007357881607073027,0.013665012024784089,0.013000983307467214,0.0033716783755286753,0.010953977487167076,-0.014734295428889606,-0.0018162416668500141,-0.00026131269008213345,-0.0031372754767179534,0.006942641526039031,0.004837161914013909,0.006567935375882392,-0.01002465884646695,-0.004379187730489131,-0.0006120708184469172,0.014311693235149267,0.011886173275361633,-0.0014104792481505865,0.007871790922768896,0.0020263580559283624,-0.004571787368645521,-0.0072999155472588395,-0.011307866628981676,-0.0005537662706921907,-0.0032816405833501136,0.010954062109152209,0.014673029111655325,0.004427760749953881,0.012388574001079778,-0.005758779954067187,0.0009188255145439819,0.003615897424614505,-0.0036189438160791933,-0.005287350874906702,0.0023568915298470203,0.0017856931302180044,-0.0011179410455553996,0.006605592159265344,-0.017455484604722245,-0.004062701506102091,-0.0046268762809653,-0.011682826645093703,-0.0056623955130038605,-0.0038973501471576306,-0.0003539737637997288,0.0002618204219929157,-0.0019298043708947752,-0.007217324489771741,0.0033374910935360658
CP5,0.010729563119719525,-0.012198192398515228,-0.00393220490589918,-0.0010694999935525577,-0.0004208383926707429,-0.01159858032231006,0.002901716015167647,0.013830537728061927,-0.015171279144680753,-0.002837731277486301,-0.00024790005192230555,-0.0009416121313756826,-0.010079065222156805,0.002291249385248678,-0.012530970163688301,-0.012331303504584456,0.009914410619768903,-0.005563938136552244,0.013925249830203766,-0.005296695759591057,-0.012054022705767654,0.0062856027321483,0.009226533883101518,0.005586463375838025,0.004655093699282506,-0.005296695759591057,-0.008492178437110757,0.0014318625385846741,-0.0012311757146581037,-0.0014366777165479385,-0.0005042878751696945,0.010491089390759201,-0.009113499620743527,0.008299979384509262,0.018745814263732355,-0.006861057305351328,-0.009008545063781521,0.009270564196850352,-0.009968479355373355,0.000976420155127079,-0.0004600535284563145,0.005242627023986606,0.0027917422472778335,0.001648015061223764,-0.007721260283873512,0.016027687110062402,0.004133707861683931,0.00839448745368656,-0.011122040930318497,0.010513818663009523,0.005348805778735883,-0.0034892493398717465,-0.0033538938711925245,-0.0014364736835833936,0.002619416005423033,0.0018879170209359052,-0.010577517754540505,0.0021814796503234098,0.004117221998148686,0.00019525954706967052,0.002957417014488461,0.007756884439483087,-0.008031716842725353
