,frontalpole-lh,inferiortemporal-lh,lateraloccipital-rh,paracentral-rh,parahippocampal-lh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-lh,0.0,0.4220532319391635,0.22053231939163498,0.022813688212927757,0.24334600760456274,0.0,0.011406844106463879,0.07984790874524715
lateraloccipital-rh,0.0,0.2457627118644068,0.3940677966101695,0.0,0.3177966101694915,0.0,0.0,0.0423728813559322
paracentral-rh,0.0,0.024390243902439025,0.0,0.7378048780487805,0.012195121951219513,0.06097560975609756,0.16463414634146342,0.0
parahippocampal-lh,0.0,0.18666666666666668,0.25,0.013333333333333334,0.49666666666666665,0.0033333333333333335,0.0,0.05
parsorbitalis-lh,0.0,0.0,0.0,0.08275862068965517,0.020689655172413793,0.7517241379310344,0.14482758620689656,0.0
parsorbitalis-rh,0.0,0.0049504950495049506,0.0,0.15346534653465346,0.0,0.11386138613861387,0.7277227722772277,0.0
temporalpole-lh,0.0,0.14189189189189189,0.05405405405405406,0.0,0.08783783783783784,0.0,0.0,0.7162162162162162
