,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lingual-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.647887323943662,0.0,0.056338028169014086,0.1267605633802817,0.0,0.08450704225352113,0.0,0.08450704225352113
frontalpole-lh,0.0,0.6911764705882353,0.014705882352941176,0.08823529411764706,0.029411764705882353,0.0,0.07352941176470588,0.10294117647058823
frontalpole-rh,0.08695652173913043,0.0,0.5,0.043478260869565216,0.1956521739130435,0.0,0.15217391304347827,0.021739130434782608
lingual-lh,0.11711711711711711,0.036036036036036036,0.036036036036036036,0.45045045045045046,0.02702702702702703,0.2072072072072072,0.036036036036036036,0.09009009009009009
medialorbitofrontal-rh,0.0,0.0,0.24742268041237114,0.05154639175257732,0.4020618556701031,0.0,0.13402061855670103,0.16494845360824742
parahippocampal-lh,0.10752688172043011,0.0,0.0,0.3333333333333333,0.0,0.4946236559139785,0.0,0.06451612903225806
rostralanteriorcingulate-lh,0.0,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.11842105263157894,0.039473684210526314,0.4868421052631579,0.06578947368421052
rostralanteriorcingulate-rh,0.06796116504854369,0.06796116504854369,0.038834951456310676,0.10679611650485436,0.21359223300970873,0.038834951456310676,0.06796116504854369,0.39805825242718446
