,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7467532467532467,0.025974025974025976,0.006493506493506494,0.032467532467532464,0.07792207792207792,0.0,0.08441558441558442,0.025974025974025976
entorhinal-rh,0.07462686567164178,0.7014925373134329,0.014925373134328358,0.0,0.0,0.0,0.1044776119402985,0.1044776119402985
frontalpole-lh,0.0,0.0,0.9285714285714286,0.025974025974025976,0.0,0.01948051948051948,0.025974025974025976,0.0
frontalpole-rh,0.025210084033613446,0.0,0.04201680672268908,0.8571428571428571,0.0,0.0,0.04201680672268908,0.03361344537815126
parahippocampal-lh,0.125,0.0,0.0,0.0,0.8541666666666666,0.020833333333333332,0.0,0.0
parsorbitalis-lh,0.0,0.025,0.0125,0.0,0.025,0.725,0.125,0.0875
temporalpole-lh,0.06870229007633588,0.10687022900763359,0.030534351145038167,0.022900763358778626,0.0,0.04580152671755725,0.7251908396946565,0.0
temporalpole-rh,0.0078125,0.1875,0.0,0.046875,0.0,0.0234375,0.015625,0.71875
