,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.49829931972789115,0.13435374149659865,0.03571428571428571,0.08333333333333333,0.05102040816326531,0.06462585034013606,0.07312925170068027,0.05952380952380952
frontalpole-rh,0.09411764705882353,0.47205882352941175,0.008823529411764706,0.08823529411764706,0.025,0.175,0.10882352941176471,0.027941176470588237
parahippocampal-rh,0.04878048780487805,0.036585365853658534,0.7286585365853658,0.07621951219512195,0.018292682926829267,0.021341463414634148,0.06097560975609756,0.009146341463414634
parsopercularis-rh,0.0830860534124629,0.08902077151335312,0.03412462908011869,0.47477744807121663,0.06231454005934718,0.10385756676557864,0.10534124629080119,0.04747774480712166
parsorbitalis-rh,0.06787330316742081,0.07239819004524888,0.02262443438914027,0.07013574660633484,0.6447963800904978,0.04072398190045249,0.0746606334841629,0.006787330316742082
rostralanteriorcingulate-lh,0.06132879045996593,0.19591141396933562,0.01192504258943782,0.11243611584327087,0.027257240204429302,0.38841567291311757,0.17035775127768313,0.03236797274275979
rostralanteriorcingulate-rh,0.0865533230293663,0.11128284389489954,0.03245749613601236,0.09582689335394126,0.06800618238021638,0.15301391035548687,0.43585780525502316,0.017001545595054096
temporalpole-lh,0.09116022099447514,0.04143646408839779,0.011049723756906077,0.06906077348066299,0.024861878453038673,0.04419889502762431,0.03314917127071823,0.6850828729281768
