,frontalpole-lh,frontalpole-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.711864406779661,0.03389830508474576,0.0,0.0,0.0,0.2033898305084746,0.0,0.05084745762711865
frontalpole-rh,0.0,0.53125,0.0,0.0,0.25,0.125,0.0,0.09375
lingual-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.15384615384615385,0.02197802197802198,0.0,0.0,0.0,0.8241758241758241,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
