,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.6428571428571429,0.017857142857142856,0.0,0.18112244897959184,0.0,0.08673469387755102,0.0,0.07142857142857142
frontalpole-lh,0.012987012987012988,0.4448051948051948,0.18668831168831168,0.003246753246753247,0.18181818181818182,0.0,0.16558441558441558,0.00487012987012987
frontalpole-rh,0.0,0.1717171717171717,0.41245791245791247,0.0,0.23737373737373738,0.0,0.17845117845117844,0.0
fusiform-lh,0.15180722891566265,0.0,0.0,0.5180722891566265,0.0,0.21204819277108433,0.0,0.1180722891566265
medialorbitofrontal-rh,0.0,0.17636363636363636,0.2690909090909091,0.0,0.32727272727272727,0.0,0.22727272727272727,0.0
parahippocampal-lh,0.0963855421686747,0.0,0.0,0.2680722891566265,0.0,0.5180722891566265,0.0,0.11746987951807229
rostralanteriorcingulate-rh,0.0,0.15992970123022848,0.2056239015817223,0.0,0.22319859402460457,0.0,0.4112478031634446,0.0
temporalpole-lh,0.07917888563049853,0.020527859237536656,0.0,0.10263929618768329,0.0,0.1378299120234604,0.0,0.6598240469208211
