,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.12430426716141002,0.11873840445269017,0.1261595547309833,0.1261595547309833
caudalmiddlefrontal-rh,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.12430426716141002,0.11873840445269017,0.1261595547309833,0.1261595547309833
precentral-rh,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.12430426716141002,0.11873840445269017,0.1261595547309833,0.1261595547309833
rostralmiddlefrontal-lh,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.12430426716141002,0.11873840445269017,0.1261595547309833,0.1261595547309833
rostralmiddlefrontal-rh,0.12547528517110265,0.12547528517110265,0.12547528517110265,0.12547528517110265,0.12547528517110265,0.12167300380228137,0.12547528517110265,0.12547528517110265
superiortemporal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
supramarginal-lh,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.12430426716141002,0.11873840445269017,0.1261595547309833,0.1261595547309833
supramarginal-rh,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.1261595547309833,0.12430426716141002,0.11873840445269017,0.1261595547309833,0.1261595547309833
