,inferiortemporal-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
inferiortemporal-rh,0.3333333333333333,0.07017543859649122,0.17543859649122806,0.017543859649122806,0.24561403508771928,0.0,0.05263157894736842,0.10526315789473684
lateralorbitofrontal-rh,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.25925925925925924,0.0,0.18518518518518517,0.0
medialorbitofrontal-lh,0.1568627450980392,0.0,0.37254901960784315,0.0,0.058823529411764705,0.0784313725490196,0.0,0.3333333333333333
medialorbitofrontal-rh,0.125,0.16666666666666666,0.0,0.20833333333333334,0.16666666666666666,0.08333333333333333,0.25,0.0
parahippocampal-rh,0.3076923076923077,0.11538461538461539,0.09615384615384616,0.057692307692307696,0.3076923076923077,0.0,0.09615384615384616,0.019230769230769232
parsopercularis-rh,0.0,0.0,0.08,0.12,0.0,0.52,0.12,0.16
parsorbitalis-rh,0.16129032258064516,0.1935483870967742,0.0,0.16129032258064516,0.1935483870967742,0.06451612903225806,0.22580645161290322,0.0
rostralanteriorcingulate-lh,0.09523809523809523,0.0,0.35714285714285715,0.0,0.0,0.14285714285714285,0.0,0.40476190476190477
