,inferiortemporal-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
inferiortemporal-rh,0.40425531914893614,0.0425531914893617,0.10638297872340426,0.010638297872340425,0.3404255319148936,0.0,0.031914893617021274,0.06382978723404255
lateralorbitofrontal-rh,0.05217391304347826,0.30434782608695654,0.0,0.2608695652173913,0.08695652173913043,0.034782608695652174,0.2608695652173913,0.0
medialorbitofrontal-lh,0.1111111111111111,0.0,0.4583333333333333,0.0,0.041666666666666664,0.05555555555555555,0.0,0.3333333333333333
medialorbitofrontal-rh,0.024793388429752067,0.2809917355371901,0.0,0.2892561983471074,0.05785123966942149,0.06611570247933884,0.2809917355371901,0.0
parahippocampal-rh,0.35106382978723405,0.0851063829787234,0.05319148936170213,0.05319148936170213,0.3723404255319149,0.0,0.07446808510638298,0.010638297872340425
parsopercularis-rh,0.0,0.11764705882352941,0.0392156862745098,0.19607843137254902,0.0,0.37254901960784315,0.19607843137254902,0.0784313725490196
parsorbitalis-rh,0.04,0.272,0.0,0.272,0.072,0.064,0.28,0.0
rostralanteriorcingulate-lh,0.058823529411764705,0.0,0.35294117647058826,0.0,0.0,0.08823529411764706,0.0,0.5
