,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3125,0.2638888888888889,0.020833333333333332,0.0,0.013888888888888888,0.2222222222222222,0.09722222222222222,0.06944444444444445
frontalpole-rh,0.27439024390243905,0.2865853658536585,0.024390243902439025,0.0,0.018292682926829267,0.1524390243902439,0.12804878048780488,0.11585365853658537
fusiform-lh,0.03759398496240601,0.045112781954887216,0.3383458646616541,0.16541353383458646,0.24060150375939848,0.015037593984962405,0.08270676691729323,0.07518796992481203
inferiortemporal-lh,0.0,0.0,0.3125,0.4125,0.275,0.0,0.0,0.0
parahippocampal-lh,0.028169014084507043,0.035211267605633804,0.2746478873239437,0.15492957746478872,0.31690140845070425,0.007042253521126761,0.08450704225352113,0.09859154929577464
rostralanteriorcingulate-lh,0.27586206896551724,0.19540229885057472,0.0,0.0,0.0,0.4827586206896552,0.04597701149425287,0.0
rostralanteriorcingulate-rh,0.13986013986013987,0.1888111888111888,0.07692307692307693,0.0,0.06993006993006994,0.055944055944055944,0.26573426573426573,0.20279720279720279
temporalpole-rh,0.12244897959183673,0.1836734693877551,0.07482993197278912,0.0,0.08163265306122448,0.02040816326530612,0.2108843537414966,0.30612244897959184
