,TP9,Oz,FT10,AF7,POz,CPz,TP8,AF8
TP9,0.6521739130434783,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.0,0.35714285714285715,0.0
POz,0.0,0.0,0.0,0.21052631578947367,0.3684210526315789,0.0,0.42105263157894735,0.0
CPz,0.5294117647058824,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
TP8,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
