,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.4166666666666667
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365
POz,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0
FT8,0.17391304347826086,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.6956521739130435
