,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.4666666666666667,0.0,0.23333333333333334,0.0,0.0,0.13333333333333333,0.0,0.16666666666666666
CP1,0.0,0.25,0.0,0.0,0.375,0.0,0.375,0.0
O1,0.3333333333333333,0.0,0.2916666666666667,0.0,0.0,0.16666666666666666,0.0,0.20833333333333334
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.1,0.0,0.0,0.5,0.0,0.4,0.0
CPz,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427
TP8,0.0,0.11764705882352941,0.0,0.0,0.47058823529411764,0.0,0.4117647058823529,0.0
FT8,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222
